day,lambda,value,group
28,3.2,0.22525455815478423,combined
29,3.2,0.2016712584279431,combined
30,3.2,0.1799589552039888,combined
31,3.2,0.1601521882322221,combined
32,3.2,0.1422105741365382,combined
33,3.2,0.12604784200388577,combined
34,3.2,0.11155139448819765,combined
35,3.2,0.09859544462022846,combined
36,3.2,0.0870497552114797,combined
37,3.2,0.07678534953943639,combined
38,3.2,0.06767813041190156,combined
39,3.2,0.05961105619447202,combined
40,3.2,0.05247532623624987,combined
41,3.2,0.04617089292091302,combined
42,3.2,0.04060652334753251,combined
43,3.2,0.035699567431287854,combined
44,3.2,0.03137554239176195,combined
45,3.2,0.02756761034219074,combined
46,3.2,0.024216002012915426,combined
47,3.2,0.021267422763787586,combined
48,3.2,0.018674465019351123,combined
49,3.2,0.016395042722701057,combined
50,3.2,0.014391857370295311,combined
51,3.2,0.012631900959777297,combined
52,3.2,0.011085998251713086,combined
53,3.2,0.009728388749763473,combined
54,3.2,0.008536347478297476,combined
55,3.2,0.007489842790256336,combined
56,3.2,0.006571228932009765,combined
57,3.2,0.005764970824872007,combined
58,3.2,0.005057398421455145,combined
59,3.2,0.004436488005975837,combined
60,3.2,0.003891667892660272,combined
61,3.2,0.00341364610801984,combined
62,3.2,0.0029942578014461527,combined
63,3.2,0.0026263303005556278,combined
64,3.2,0.00230356390349458,combined
65,3.2,0.0020204266735712436,combined
66,3.2,0.001772061667916264,combined
67,3.2,0.0015542051887951853,combined
68,3.2,0.0013631147922525042,combined
69,3.2,0.001195505923305269,combined
70,3.2,0.0010484961698254414,combined
71,3.2,0.0009195562388260569,combined
72,3.2,0.0008064668596080388,combined
73,3.2,0.0007072809087889972,combined
74,3.2,0.0006202901333572403,combined
75,3.2,0.0005439959203390578,combined
76,3.2,0.0004770836261992347,combined
77,3.2,0.00041840003645463844,combined
78,3.2,0.0003669335768726653,combined
79,3.2,0.00032179694270929583,combined
80,3.2,0.0002822118523252362,combined
81,3.2,0.00024749566676222624,combined
82,3.2,0.00021704964797412374,combined
83,3.2,0.00019034865584958936,combined
84,3.2,0.0001669321083501981,combined
85,3.2,0.00014639605039206771,combined
86,3.2,0.0001283861958537679,combined
87,3.2,0.00011259182359549683,combined
88,3.2,9.874042288870018e-05,combined
89,3.2,8.659299641628009e-05,combined
90,3.2,7.593994021949591e-05,combined
91,3.2,6.659742982290412e-05,combined
92,3.2,5.840425042619933e-05,combined
93,3.2,5.121901665554423e-05,combined
94,3.2,4.491773404394469e-05,combined
95,3.2,3.939166027243606e-05,combined
96,3.2,3.4545429349991705e-05,combined
97,3.2,3.0295406427047806e-05,combined
98,3.2,2.6568244901850803e-05,combined
99,3.2,2.3299620957765196e-05,combined
100,3.2,2.0433123722403788e-05,combined
1,3.4,0.001,combined
2,3.4,0.0015061428571428572,combined
3,3.4,0.0022676469644081635,combined
4,3.4,0.0034123104506578296,combined
5,3.4,0.005130578007094432,combined
6,3.4,0.0077045973943126525,combined
7,3.4,0.011548668099147456,combined
8,3.4,0.017262869334740444,combined
9,3.4,0.025698095362453124,combined
10,3.4,0.03802104322456635,combined
11,3.4,0.055746140465751645,combined
12,3.4,0.08066118920192519,combined
13,3.4,0.11451593976571245,combined
14,3.4,0.15830518837940563,combined
15,3.4,0.21108195450146822,combined
16,3.4,0.2686814677022363,combined
17,3.4,0.3234994269242596,combined
18,3.4,0.3666418442179856,combined
19,3.4,0.3919228175992173,combined
20,3.4,0.39851697868389213,combined
21,3.4,0.3899613622878664,combined
22,3.4,0.3712237519498617,combined
23,3.4,0.346632214457603,combined
24,3.4,0.3192823470356948,combined
25,3.4,0.29119370398048705,combined
26,3.4,0.26362092529590586,combined
27,3.4,0.2373111419918219,combined
28,3.4,0.2126812502788331,combined
29,3.4,0.18993419094496225,combined
30,3.4,0.1691349436919992,combined
31,3.4,0.15026068438818568,combined
32,3.4,0.13323423934695228,combined
33,3.4,0.11794654059464027,combined
34,3.4,0.10427170513187996,combined
35,3.4,0.09207709689797722,combined
36,3.4,0.08122994338149261,combined
37,3.4,0.07160157462810177,combined
38,3.4,0.0630700203607398,combined
39,3.4,0.055521477278788374,combined
40,3.4,0.048851005288116034,combined
41,3.4,0.042962704905762844,combined
42,3.4,0.03776955335798589,combined
43,3.4,0.033193024087627754,combined
44,3.4,0.029162576889797294,combined
45,3.4,0.025615079185344315,combined
46,3.4,0.0224941998909284,combined
47,3.4,0.019749803762094502,combined
48,3.4,0.017337364424167362,combined
49,3.4,0.015217407463706723,combined
50,3.4,0.01335499014232933,combined
51,3.4,0.011719220947721367,combined
52,3.4,0.010282819904004474,combined
53,3.4,0.00902171902854643,combined
54,3.4,0.007914701329421793,combined
55,3.4,0.006943076130479384,combined
56,3.4,0.006090388175563584,combined
57,3.4,0.00534215781721263,combined
58,3.4,0.0046856495782150835,combined
59,3.4,0.004109666443481121,combined
60,3.4,0.0036043673636978768,combined
61,3.4,0.003161105609028562,combined
62,3.4,0.0027722857850512304,combined
63,3.4,0.0024312375033484976,combined
64,3.4,0.0021321038782576903,combined
65,3.4,0.0018697431943892487,combined
66,3.4,0.001639642253547444,combined
67,3.4,0.0014378400628612975,combined
68,3.4,0.001260860667385553,combined
69,3.4,0.001105654059924003,combined
70,3.4,0.0009695442185504919,combined
71,3.4,0.0008501834287264387,combined
72,3.4,0.0007455121426806406,combined
73,3.4,0.0006537237145672806,combined
74,3.4,0.0005732334266345893,combined
75,3.4,0.0005026512900087865,combined
76,3.4,0.000440758164496391,combined
77,3.4,0.0003864847957684447,combined
78,3.4,0.0003388934161037404,combined
79,3.4,0.00029716159717595273,combined
80,3.4,0.0002605680807608204,combined
81,3.4,0.00022848034625151,combined
82,3.4,0.0002003437029899892,combined
83,3.4,0.00017567172108881056,combined
84,3.4,0.00015403783702556368,combined
85,3.4,0.00013506799019439677,combined
86,3.4,0.000118434164110451,combined
87,3.4,0.00010384872136424357,combined
88,3.4,9.105943496312105e-05,combined
89,3.4,7.984513059683714e-05,combined
90,3.4,7.00118648197421e-05,combined
91,3.4,6.138957332602867e-05,combined
92,3.4,5.382913155980802e-05,combined
93,3.4,4.719977698337622e-05,combined
94,3.4,4.138684854381978e-05,combined
95,3.4,3.6289804334903746e-05,combined
96,3.4,3.182048324027781e-05,combined
97,3.4,2.790158054665516e-05,combined
98,3.4,2.4465311203218743e-05,combined
99,3.4,2.1452237638927285e-05,combined
100,3.4,1.8810241887860983e-05,combined
1,3.6,0.001,combined
2,3.6,0.0015061428571428572,combined
3,3.6,0.0022676469644081635,combined
4,3.6,0.0034123104506578296,combined
5,3.6,0.005130578007094432,combined
6,3.6,0.0077045973943126525,combined
7,3.6,0.011548668099147456,combined
8,3.6,0.017262869334740444,combined
9,3.6,0.025698095362453124,combined
10,3.6,0.03802104322456635,combined
11,3.6,0.055746140465751645,combined
12,3.6,0.08066118920192519,combined
13,3.6,0.11451593976571245,combined
14,3.6,0.15830518837940563,combined
15,3.6,0.21108195450146822,combined
16,3.6,0.2686814677022363,combined
17,3.6,0.3234994269242596,combined
18,3.6,0.3666418442179856,combined
19,3.6,0.3919228175992173,combined
20,3.6,0.39851697868389213,combined
21,3.6,0.3899613622878664,combined
22,3.6,0.3712237519498617,combined
23,3.6,0.346632214457603,combined
24,3.6,0.3192823470356948,combined
25,3.6,0.29119370398048705,combined
26,3.6,0.26362092529590586,combined
27,3.6,0.2373111419918219,combined
28,3.6,0.2126812502788331,combined
29,3.6,0.18993419094496225,combined
30,3.6,0.1691349436919992,combined
31,3.6,0.15026068438818568,combined
32,3.6,0.13323423934695228,combined
33,3.6,0.11794654059464027,combined
34,3.6,0.10427170513187996,combined
35,3.6,0.09207709689797722,combined
36,3.6,0.08122994338149261,combined
37,3.6,0.07160157462810177,combined
38,3.6,0.0630700203607398,combined
39,3.6,0.055521477278788374,combined
40,3.6,0.048851005288116034,combined
41,3.6,0.042962704905762844,combined
42,3.6,0.03776955335798589,combined
43,3.6,0.033193024087627754,combined
44,3.6,0.029162576889797294,combined
45,3.6,0.025615079185344315,combined
46,3.6,0.0224941998909284,combined
47,3.6,0.019749803762094502,combined
48,3.6,0.017337364424167362,combined
49,3.6,0.015217407463706723,combined
50,3.6,0.01335499014232933,combined
51,3.6,0.011719220947721367,combined
52,3.6,0.010282819904004474,combined
53,3.6,0.00902171902854643,combined
54,3.6,0.007914701329421793,combined
55,3.6,0.006943076130479384,combined
56,3.6,0.006090388175563584,combined
57,3.6,0.00534215781721263,combined
58,3.6,0.0046856495782150835,combined
59,3.6,0.004109666443481121,combined
60,3.6,0.0036043673636978768,combined
61,3.6,0.003161105609028562,combined
62,3.6,0.0027722857850512304,combined
63,3.6,0.0024312375033484976,combined
64,3.6,0.0021321038782576903,combined
65,3.6,0.0018697431943892487,combined
66,3.6,0.001639642253547444,combined
67,3.6,0.0014378400628612975,combined
68,3.6,0.001260860667385553,combined
69,3.6,0.001105654059924003,combined
70,3.6,0.0009695442185504919,combined
71,3.6,0.0008501834287264387,combined
72,3.6,0.0007455121426806406,combined
73,3.6,0.0006537237145672806,combined
74,3.6,0.0005732334266345893,combined
75,3.6,0.0005026512900087865,combined
76,3.6,0.000440758164496391,combined
77,3.6,0.0003864847957684447,combined
78,3.6,0.0003388934161037404,combined
79,3.6,0.00029716159717595273,combined
80,3.6,0.0002605680807608204,combined
81,3.6,0.00022848034625151,combined
82,3.6,0.0002003437029899892,combined
83,3.6,0.00017567172108881056,combined
84,3.6,0.00015403783702556368,combined
85,3.6,0.00013506799019439677,combined
86,3.6,0.000118434164110451,combined
87,3.6,0.00010384872136424357,combined
88,3.6,9.105943496312105e-05,combined
89,3.6,7.984513059683714e-05,combined
90,3.6,7.00118648197421e-05,combined
91,3.6,6.138957332602867e-05,combined
92,3.6,5.382913155980802e-05,combined
93,3.6,4.719977698337622e-05,combined
94,3.6,4.138684854381978e-05,combined
95,3.6,3.6289804334903746e-05,combined
96,3.6,3.182048324027781e-05,combined
97,3.6,2.790158054665516e-05,combined
98,3.6,2.4465311203218743e-05,combined
99,3.6,2.1452237638927285e-05,combined
100,3.6,1.8810241887860983e-05,combined
1,3.8,0.001,combined
2,3.8,0.0015061428571428572,combined
3,3.8,0.0022676469644081635,combined
4,3.8,0.0034123104506578296,combined
5,3.8,0.005130578007094432,combined
6,3.8,0.0077045973943126525,combined
7,3.8,0.011548668099147456,combined
8,3.8,0.017262869334740444,combined
9,3.8,0.025698095362453124,combined
10,3.8,0.03802104322456635,combined
11,3.8,0.055746140465751645,combined
12,3.8,0.08066118920192519,combined
13,3.8,0.11451593976571245,combined
14,3.8,0.15830518837940563,combined
15,3.8,0.21108195450146822,combined
16,3.8,0.2686814677022363,combined
17,3.8,0.3234994269242596,combined
18,3.8,0.3666418442179856,combined
19,3.8,0.3919228175992173,combined
20,3.8,0.39851697868389213,combined
21,3.8,0.3899613622878664,combined
22,3.8,0.3712237519498617,combined
23,3.8,0.346632214457603,combined
24,3.8,0.3192823470356948,combined
25,3.8,0.29119370398048705,combined
26,3.8,0.26362092529590586,combined
27,3.8,0.2373111419918219,combined
28,3.8,0.2126812502788331,combined
29,3.8,0.18993419094496225,combined
30,3.8,0.1691349436919992,combined
31,3.8,0.15026068438818568,combined
32,3.8,0.13323423934695228,combined
33,3.8,0.11794654059464027,combined
34,3.8,0.10427170513187996,combined
35,3.8,0.09207709689797722,combined
36,3.8,0.08122994338149261,combined
37,3.8,0.07160157462810177,combined
38,3.8,0.0630700203607398,combined
39,3.8,0.055521477278788374,combined
40,3.8,0.048851005288116034,combined
41,3.8,0.042962704905762844,combined
42,3.8,0.03776955335798589,combined
43,3.8,0.033193024087627754,combined
44,3.8,0.029162576889797294,combined
45,3.8,0.025615079185344315,combined
46,3.8,0.0224941998909284,combined
47,3.8,0.019749803762094502,combined
48,3.8,0.017337364424167362,combined
49,3.8,0.015217407463706723,combined
50,3.8,0.01335499014232933,combined
51,3.8,0.011719220947721367,combined
52,3.8,0.010282819904004474,combined
53,3.8,0.00902171902854643,combined
54,3.8,0.007914701329421793,combined
55,3.8,0.006943076130479384,combined
56,3.8,0.006090388175563584,combined
57,3.8,0.00534215781721263,combined
58,3.8,0.0046856495782150835,combined
59,3.8,0.004109666443481121,combined
60,3.8,0.0036043673636978768,combined
61,3.8,0.003161105609028562,combined
62,3.8,0.0027722857850512304,combined
63,3.8,0.0024312375033484976,combined
64,3.8,0.0021321038782576903,combined
65,3.8,0.0018697431943892487,combined
66,3.8,0.001639642253547444,combined
67,3.8,0.0014378400628612975,combined
68,3.8,0.001260860667385553,combined
69,3.8,0.001105654059924003,combined
70,3.8,0.0009695442185504919,combined
71,3.8,0.0008501834287264387,combined
72,3.8,0.0007455121426806406,combined
73,3.8,0.0006537237145672806,combined
74,3.8,0.0005732334266345893,combined
75,3.8,0.0005026512900087865,combined
76,3.8,0.000440758164496391,combined
77,3.8,0.0003864847957684447,combined
78,3.8,0.0003388934161037404,combined
79,3.8,0.00029716159717595273,combined
80,3.8,0.0002605680807608204,combined
81,3.8,0.00022848034625151,combined
82,3.8,0.0002003437029899892,combined
83,3.8,0.00017567172108881056,combined
84,3.8,0.00015403783702556368,combined
85,3.8,0.00013506799019439677,combined
86,3.8,0.000118434164110451,combined
87,3.8,0.00010384872136424357,combined
88,3.8,9.105943496312105e-05,combined
89,3.8,7.984513059683714e-05,combined
90,3.8,7.00118648197421e-05,combined
91,3.8,6.138957332602867e-05,combined
92,3.8,5.382913155980802e-05,combined
93,3.8,4.719977698337622e-05,combined
94,3.8,4.138684854381978e-05,combined
95,3.8,3.6289804334903746e-05,combined
96,3.8,3.182048324027781e-05,combined
97,3.8,2.790158054665516e-05,combined
98,3.8,2.4465311203218743e-05,combined
99,3.8,2.1452237638927285e-05,combined
100,3.8,1.8810241887860983e-05,combined
1,4.0,0.001,combined
2,4.0,0.0015061428571428572,combined
3,4.0,0.0022676469644081635,combined
4,4.0,0.0034123104506578296,combined
5,4.0,0.005130578007094432,combined
6,4.0,0.0077045973943126525,combined
7,4.0,0.011548668099147456,combined
8,4.0,0.017262869334740444,combined
9,4.0,0.025698095362453124,combined
10,4.0,0.03802104322456635,combined
11,4.0,0.055746140465751645,combined
12,4.0,0.08066118920192519,combined
13,4.0,0.11451593976571245,combined
14,4.0,0.15830518837940563,combined
15,4.0,0.21108195450146822,combined
16,4.0,0.2686814677022363,combined
17,4.0,0.3234994269242596,combined
18,4.0,0.3666418442179856,combined
19,4.0,0.3919228175992173,combined
20,4.0,0.39851697868389213,combined
21,4.0,0.3899613622878664,combined
22,4.0,0.3712237519498617,combined
23,4.0,0.346632214457603,combined
24,4.0,0.3192823470356948,combined
25,4.0,0.29119370398048705,combined
26,4.0,0.26362092529590586,combined
27,4.0,0.2373111419918219,combined
28,4.0,0.2126812502788331,combined
29,4.0,0.18993419094496225,combined
30,4.0,0.1691349436919992,combined
31,4.0,0.15026068438818568,combined
32,4.0,0.13323423934695228,combined
33,4.0,0.11794654059464027,combined
34,4.0,0.10427170513187996,combined
35,4.0,0.09207709689797722,combined
36,4.0,0.08122994338149261,combined
37,4.0,0.07160157462810177,combined
38,4.0,0.0630700203607398,combined
39,4.0,0.055521477278788374,combined
40,4.0,0.048851005288116034,combined
41,4.0,0.042962704905762844,combined
42,4.0,0.03776955335798589,combined
43,4.0,0.033193024087627754,combined
44,4.0,0.029162576889797294,combined
45,4.0,0.025615079185344315,combined
46,4.0,0.0224941998909284,combined
47,4.0,0.019749803762094502,combined
48,4.0,0.017337364424167362,combined
49,4.0,0.015217407463706723,combined
50,4.0,0.01335499014232933,combined
51,4.0,0.011719220947721367,combined
52,4.0,0.010282819904004474,combined
53,4.0,0.00902171902854643,combined
54,4.0,0.007914701329421793,combined
55,4.0,0.006943076130479384,combined
56,4.0,0.006090388175563584,combined
57,4.0,0.00534215781721263,combined
58,4.0,0.0046856495782150835,combined
59,4.0,0.004109666443481121,combined
60,4.0,0.0036043673636978768,combined
61,4.0,0.003161105609028562,combined
62,4.0,0.0027722857850512304,combined
63,4.0,0.0024312375033484976,combined
64,4.0,0.0021321038782576903,combined
65,4.0,0.0018697431943892487,combined
66,4.0,0.001639642253547444,combined
67,4.0,0.0014378400628612975,combined
68,4.0,0.001260860667385553,combined
69,4.0,0.001105654059924003,combined
70,4.0,0.0009695442185504919,combined
71,4.0,0.0008501834287264387,combined
72,4.0,0.0007455121426806406,combined
73,4.0,0.0006537237145672806,combined
74,4.0,0.0005732334266345893,combined
75,4.0,0.0005026512900087865,combined
76,4.0,0.000440758164496391,combined
77,4.0,0.0003864847957684447,combined
78,4.0,0.0003388934161037404,combined
79,4.0,0.00029716159717595273,combined
80,4.0,0.0002605680807608204,combined
81,4.0,0.00022848034625151,combined
82,4.0,0.0002003437029899892,combined
83,4.0,0.00017567172108881056,combined
84,4.0,0.00015403783702556368,combined
85,4.0,0.00013506799019439677,combined
86,4.0,0.000118434164110451,combined
87,4.0,0.00010384872136424357,combined
88,4.0,9.105943496312105e-05,combined
89,4.0,7.984513059683714e-05,combined
90,4.0,7.00118648197421e-05,combined
91,4.0,6.138957332602867e-05,combined
